2025-01-25 15:02:58 UTC | CORE | DEBUG | (pkg/util/log/log.go:791 in func1) | 'use_proxy_for_cloud_metadata' is enabled: adding cloud provider URL to the no_proxy list
          "shared_blks_hit": 3,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 1.1678540000000002,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_statements"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT COUNT ( * ) FROM pg_stat_statements ( ? )",
          "query_signature": "6d026219c69e5c7c",
          "queryid": 8889877946322573000,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.3992190000000022,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 7,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [],
          "dd_tables": [
            "ONLY"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT ? FROM ONLY production.users x WHERE id OPERATOR ( pg_catalog. = ) ? FOR KEY SHARE OF x",
          "query_signature": "550804a61182b2e",
          "queryid": 797370784482600600,
          "rolname": "postgres",
          "rows": 7,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 21,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.03810000000000002,
          "total_plan_time": 0,
          "wal_bytes": 162,
          "wal_fpi": 0,
          "wal_records": 3
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_activity"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT datid, datname, pid, usesysid, usename, application_name, client_addr, client_hostname, client_port, backend_start, xact_start, query_start, state_change, wait_event_type, wait_event, state, backend_xid, backend_xmin, query, backend_type FROM pg_stat_activity WHERE backend_type != ? OR ( coalesce ( TRIM ( query ), ? ) != ? AND pid != pg_backend_pid ( ) AND query_start IS NOT ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND datname NOT ILIKE ? AND NOT ( query_start \u003c ? :: timestamptz AND state = ? ) )",
          "query_signature": "7a27c6fc6aae5c0c",
          "queryid": -3803922860815717400,
          "rolname": "datadog",
          "rows": 15,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 4,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.3911189999999998,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "postgres",
          "dd_commands": [
            "SELECT",
            "JOIN"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_statements",
            "pg_roles",
            "pg_database"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT blk_read_time, blk_write_time, calls, datname, local_blks_dirtied, local_blks_hit, local_blks_read, local_blks_written, max_plan_time, mean_plan_time, min_plan_time, query, queryid, rolname, rows, shared_blks_dirtied, shared_blks_hit, shared_blks_read, shared_blks_written, stddev_plan_time, temp_blks_read, temp_blks_written, total_exec_time, total_plan_time, wal_bytes, wal_fpi, wal_records FROM pg_stat_statements as pg_stat_statements LEFT JOIN pg_roles ON pg_stat_statements.userid = pg_roles.oid LEFT JOIN pg_database ON pg_stat_statements.dbid = pg_database.oid WHERE query != ? AND query NOT LIKE ? AND pg_database.datname NOT ILIKE ? AND pg_database.datname NOT ILIKE ? AND pg_database.datname NOT ILIKE ? AND pg_database.datname NOT ILIKE ?",
          "query_signature": "d9664d43002243fa",
          "queryid": 4427382494583596500,
          "rolname": "datadog",
          "rows": 202,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 4,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 1.5480719999999906,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 3,
          "datname": "musiclisteners",
          "dd_commands": [
            "DELETE"
          ],
          "dd_comments": [],
          "dd_tables": [
            "production.songs_currently_playing"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "DELETE FROM production.songs_currently_playing WHERE user_id = ?",
          "query_signature": "4d2d00892313e796",
          "queryid": -826838376631792000,
          "rolname": "app_user",
          "rows": 3,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 6,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.05880200000000002,
          "total_plan_time": 0,
          "wal_bytes": 162,
          "wal_fpi": 0,
          "wal_records": 3
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 3,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [],
          "dd_tables": [
            "production.available_songs"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT * FROM production.available_songs WHERE id \u003e= floor ( random ( ) * ( SELECT max ( id ) FROM production.available_songs ) ) ORDER BY id LIMIT ?",
          "query_signature": "24668b89d1453c08",
          "queryid": -2390625423978758000,
          "rolname": "app_user",
          "rows": 3,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 18,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.10890500000000003,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 3,
          "datname": "musiclisteners",
          "dd_commands": [
            "INSERT"
          ],
          "dd_comments": [],
          "dd_tables": [
            "production.songs_currently_playing"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "INSERT INTO production.songs_currently_playing ( user_id, song_id ) VALUES ( ? )",
          "query_signature": "799a5b7a18593613",
          "queryid": 8563570350295899000,
          "rolname": "app_user",
          "rows": 3,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 36,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.2624119999999994,
          "total_plan_time": 0,
          "wal_bytes": 753,
          "wal_fpi": 0,
          "wal_records": 12
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 2,
          "datname": "postgres",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [
            "/* service='datadog-agent' */"
          ],
          "dd_tables": [
            "pg_stat_statements_info"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT dealloc FROM pg_stat_statements_info",
          "query_signature": "cff8aa96b79f7066",
          "queryid": -9152955771697313000,
          "rolname": "datadog",
          "rows": 2,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 0,
          "shared_blks_read": 0,
          "shared_blks_written": 0,
          "stddev_plan_time": 0,
          "temp_blks_read": 0,
          "temp_blks_written": 0,
          "total_exec_time": 0.01429999999999998,
          "total_plan_time": 0,
          "wal_bytes": 0,
          "wal_fpi": 0,
          "wal_records": 0
        },
        {
          "blk_read_time": 0,
          "blk_write_time": 0,
          "calls": 7,
          "datname": "musiclisteners",
          "dd_commands": [
            "SELECT"
          ],
          "dd_comments": [],
          "dd_tables": [
            "ONLY"
          ],
          "local_blks_dirtied": 0,
          "local_blks_hit": 0,
          "local_blks_read": 0,
          "local_blks_written": 0,
          "max_plan_time": 0,
          "mean_plan_time": 0,
          "min_plan_time": 0,
          "query": "SELECT ? FROM ONLY production.available_songs x WHERE id OPERATOR ( pg_catalog. = ) ? FOR KEY SHARE OF x",
          "query_signature": "e7fea04fb38d7a2c",
          "queryid": 1234930993806522400,
          "rolname": "postgres",
          "rows": 7,
          "shared_blks_dirtied": 0,
          "shared_blks_hit": 28,
          "shared_blks_read": 0,
